id	genre
VtzemETQNnq7SvrZ	['experimental', 'trap', 'witch house']
VwApT9MehZ2gx1a8	['hip hop', 'experimental hip hop', 'rap', 'experimental', 'alternative hip hop']
VwRynDNYBux8umfv	['funk', 'soul', 'blues', 'soundtrack', 'classic rock', 'pop', 'easy listening', 'rhythm and blues', 'neo soul', 'classic soul']
VwrWHFmjIB306KiM	['rock', 'alternative rock', 'pop punk', 'punk', 'hard rock', 'pop', 'garage rock']
Vx7KpqO40dAp7SY5	['electro']
VxUQdLc5okNKJStp	['house', 'electro', 'progressive house']
VxcuunxDgoNRAxdG	['hardcore punk', 'punk', 'post hardcore', 'hardcore', 'emocore']
VxeVXO6OERCBQv55	['mpb']
VxkJOjheEZ2KmXhv	['rock', 'nu metal', 'alternative rock', 'rap', 'hip hop', 'rap rock', 'pop', 'rap metal', 'soundtrack', 'hard rock', 'metal', 'pop rock', 'pop punk', 'alternative metal', 'punk', 'hardcore', 'indie rock', 'pop rap']
VyPiSsjXDQzbSZ91	['indie rock']
VytQKRvQlKUwa8GU	['post hardcore', 'emocore', 'screamo', 'hardcore', 'emo', 'progressive rock']
VzY36FO8t9sDy1h9	['pop', 'indie pop', 'indie rock', 'synthpop']
VzfHPqHYyv7ifVbN	['pop rock']
W02X2H0xc8JVDk2J	['classic rock', 'rock', 'hard rock', 'progressive rock', 'blues rock', 'rain', 'blues', 'psychedelic rock', 'alternative rock', 'album rock', 'metal', 'art rock', 'pop', 'acoustic rock', 'progressive metal', 'stoner rock', 'symphonic rock', 'soft rock', 'water', 'folk rock', 'chill out', 'rock and roll', 'jam band', 'psychedelic folk', 'british blues']
W0FUyky4Nio2kPjx	['latin pop', 'mexican pop']
W0I0QY8ucb4NcE3y	['alternative rock', 'rock', 'glam rock', 'industrial', 'britpop', 'indie rock', 'classic rock', 'emo', 'british invasion', 'metal', 'punk', 'grunge', 'post rock', 'hard rock', 'techno', 'screamo', 'comedy', 'power metal']
W0mr0f92n4pDYFYE	['new wave', 'post punk', 'rock', 'alternative rock', 'gothic rock', 'dark wave', 'pop', 'indie rock', 'britpop', 'classic rock', 'electronica', 'world']
W16PBV1tqeT01fnO	['alternative metal', 'metal', 'rock', 'nu metal', 'hard rock', 'alternative rock', 'hardcore', 'experimental', 'progressive metal', 'progressive rock', 'hip hop', 'pop', 'punk', 'stoner rock', 'experimental rock', 'speed metal', 'thrash metal', 'psychedelic rock', 'stoner metal', 'therapy']
W1KQe9A1SdbULx79	['soul', 'country']
W2oPIJe4rtX27px4	['tribal house', 'axe', 'experimental', 'synthpop', 'kuduro', 'art pop']
W3CCtzRjme0zjren	['electropop']
W4RT2oKAwrm3ggpU	['progressive metal', 'metal', 'death metal', 'technical death metal', 'djent', 'thrash metal', 'mathcore', 'experimental', 'progressive death metal', 'grindcore', 'avant garde', 'avant garde metal', 'noisecore', 'swedish metal', 'technical groove metal']
W5UcGsdJQx3mss6c	['pop', 'disney']
W5corTpjrk7QEawo	['folk', 'folk rock', 'medieval', 'samba', 'celtic', 'medieval rock']
W5hS6GiORbPsebcc	['rock', 'alternative rock', 'singer songwriter', 'indie rock', 'folk rock', 'experimental']
W5tVq2rFbId2fTnS	['pop', 'singer songwriter']
W5yQEw49WaRmGE16	['stoner rock']
W68UdecNTgs6slU9	['punk', 'pop punk']
W6A8YWNyZX0WNp40	['industrial', 'alternative rock', 'rock', 'electronica', 'new wave', 'industrial rock', 'synthpop', 'electronic rock', 'electro', 'ebm', 'wave']
W6C8d6h3WXJQogSJ	['pop']
W76HHMmaR55GOdKo	['pop', 'electropop', 'electroclash', 'dance pop', 'pop rap', 'singer songwriter', 'synthpop', 'edm', 'hip hop', 'country', 'experimental', 'pop rock', 'alternative pop', 'trap', 'anthem', 'miami bass']
W7Oc8CIZBUAMzxLl	['power metal']
W7XNBQvbxN12rGUT	['ambient pop', 'dream pop', 'slowcore', 'psychedelic folk']
W7uDtEtChWiYb3Dr	['pop', 'pop rock', 'soul', 'rock', 'gospel', 'singer songwriter', 'easy listening', 'funk', 'dream pop', 'r b', 'dance pop']
W86mIKLYRcdpDQB7	['pop', 'rock', 'funk', 'pop rock', 'alternative rock', 'hard rock', 'r b', 'folk', 'alternative pop rock', 'dance pop', 'dance rock', 'funk rock', 'electronic rock', 'funk pop']
W8DuZr7vBuW3r8Fw	['folk', 'indie pop', 'downtempo', 'pop', 'singer songwriter', 'ambient', 'rock', 'lo fi', 'jazz', 'soft rock', 'funk', 'indie folk', 'soul', 'progressive rock', 'folk pop', 'chill out', 'soundtrack', 'metal', 'bossa nova', 'emo', 'experimental', 'indie rock', 'twee pop', 'pop rock', 'easy listening', 'motown', 'new age', 'contemporary classical']
W8ruzCF9sKBP5F6m	['rock', 'punk', 'alternative rock', 'pop punk', 'metal', 'alternative metal', 'power metal']
W9FA2tidPYQqCT7J	['folk', 'country']
W9ZzI3jiNm54b3UQ	['pop', 'rock']
WA04nrpaHwgs3Wn7	['singer songwriter', 'rock', 'latin', 'spanish rock', 'indie folk', 'rock en espanol', 'cantautor', 'rock nacional']
WA69RBP7VVNxLvxq	['soul', 'motown', 'pop', 'rhythm and blues', 'northern soul', 'soundtrack', 'blues', 'easy listening', 'classic soul', 'classic rock', 'rock and roll']
WAYsxraFLhWPxSSh	['electronica', 'trip hop', 'electro', 'electroclash', 'electropop', 'downtempo', 'synthpop', 'pop', 'rock', 'ambient', 'techno', 'disco', 'experimental', 'soft rock', 'house', 'lounge']
WAbTyx902fLAd8Q5	['pop', 'rock', 'singer songwriter']
WBVSbTbBFMhyvNpr	['rock', 'pop']
WBhyrlSmr4X1yyIE	['pop']
WBzyf3LR7b53ya7V	['nu metal', 'alternative metal', 'metal', 'rock', 'hard rock', 'power metal']
WC1vCGNbZZ1ggVCX	['metalcore', 'hardcore', 'metal', 'melodic metalcore', 'post hardcore', 'thrash metal', 'screamo', 'death metal', 'melodic death metal', 'deathcore', 'idol']
WC7MrRB9xVfrbMGv	['nu metal', 'metal', 'alternative metal', 'progressive metal', 'rock', 'alternative rock', 'modern rock', 'bagpipe', 'drone metal', 'neo metal']
WCQ0wAlf3ZwxRk6j	['post hardcore', 'screamo', 'emo', 'emocore', 'rock', 'hardcore', 'metalcore', 'metal', 'punk', 'alternative rock', 'alternative metal', 'melodic metalcore', 'hard rock', 'melodic death metal', 'emo punk']
WCrDlDnKjHsGjcQV	['pop', 'french pop', 'world', 'britpop']
WDylSGJkFjTLErhu	['samba']
WESZfNkEXTSzBsaH	['eurovision', 'pop']
WEkiUghEbv6bvLqL	['rock', 'classic rock', 'pop', 'hip hop', 'country', 'alternative rock', 'progressive rock', 'singer songwriter']
WFKgFwlYxgr5Bjg6	['folk', 'singer songwriter', 'pop', 'rock', 'folk rock', 'easy listening', 'contemporary folk', 'soft rock', 'dream pop']
WFRuD3kMxc6vICY6	['hardcore']
WFUlldlwiDJuyXKR	['rock', 'hard rock', 'classic rock', 'blues rock', 'album rock', 'metal', 'pop']
WFbj6qRmfKx1rHMb	['rock', 'singer songwriter', 'folk', 'classic rock', 'folk rock', 'blues', 'soul', 'harpsichord', 'pop', 'blues rock', 'jazz rock', 'irish rock', 'celtic rock', 'chamber folk', 'baroque', 'jazz', 'album rock', 'easy listening', 'vocal jazz', 'violin', 'r b', 'irish folk']
WFjucfTtcCT9cM7k	['post punk', 'new wave', 'punk', 'indie rock', 'rock', 'synthpop', 'noise', 'art punk', 'wave']
WGQ67TcIL6FSc7zt	['alternative rock', 'soft rock', 'rock', 'indie rock', 'singer songwriter']
WGzAFsNG7txXvTCS	['progressive metal', 'progressive rock', 'metal', 'rock', 'hard rock']
WHxjgmae3Ce4GI1h	['alternative rock', 'pop punk']
WIU5g0OpNRpcHx3E	['house', 'pop', 'progressive house']
WIezo2UiwUSm22bM	['new wave', 'pop', 'rock', 'pop rock', 'synthpop', 'classic rock', 'soundtrack', 'classical', 'alternative rock', 'lounge', 'modern rock']
WIgaRTONCZJ8WFlL	['pop']
WJ3polMTEBmLc5WS	['synthpop']
WJhG1Aub9mFV7U78	['soft rock', 'classic rock', 'rock', 'easy listening', 'folk rock', 'pop', 'emo', 'singer songwriter', 'new age']
WK41eG0q5syzuYcj	['trip hop', 'rock', 'electronica', 'rap', 'hard rock', 'downtempo', 'progressive rock']
WLin1wjxEOQiE6Gl	['new wave', 'synthpop', 'post punk', 'electro', 'industrial', 'ebm', 'minimal synth', 'techno', 'avant garde', 'synthesizer', 'new romantic', 'minimal wave', 'space age pop']
WMPyZbE6EvI5f4wF	['pop', 'world', 'dance pop', 'country', 'singer songwriter', 'anthem', 'teen pop', 'pop rock', 'easy listening', 'synthpop', 'pop rap']
WMTxbQA8Gx7n4wrq	['doom metal', 'metal', 'progressive metal', 'gothic metal', 'dark rock', 'rock', 'progressive rock', 'alternative rock', 'alternative metal', 'death metal', 'swedish metal']
WMrk2Wt2dkUsQJyp	['country', 'blues', 'classic rock', 'outlaw country', 'folk rock']
WNVAOm3E0DNm6P7b	['rock', 'folk']
WO2XiA5JUJc1shXu	['rock', 'alternative rock', 'post grunge', 'hard rock', 'metal', 'alternative metal', 'nu metal']
WOHt9FWBSnu2m5BT	['classic rock', 'rock', 'pop', 'rock and roll', 'british invasion', 'merseybeat', 'rockabilly', 'hard rock', 'folk rock', 'r b']
WOWxCR8vLzQt33x5	['rock', 'baroque pop']
WOXddkXJxOFMBl9F	['indie rock', 'rock', 'alternative rock', 'pop', 'indie pop', 'experimental rock', 'art rock', 'alternative country', 'country', 'experimental', 'folk', 'indie folk', 'grunge', 'power pop', 'singer songwriter', 'jangle pop', 'schlager', 'new rave', 'rock and roll']
WOdwjPhCF0rsdsmT	['indie rock', 'rock', 'alternative rock', 'new wave', 'electropop', 'pop', 'grunge', 'hard rock', 'singer songwriter', 'lo fi']
WOfcbPlR3Cc0kg5U	['pop', 'r b']
WOpKx8PV4eXNya8G	['lo fi', 'noise pop']
WP1pL2OGis1Omfbc	['alternative rock', 'progressive rock', 'rock']
WP4RkO51CCZnKBlQ	['reggae']
WPBnYMX154X0DMFF	['shoegaze', 'dream pop', 'pop', 'rock', 'alternative rock', 'electropop', 'punk', 'indie rock', 'doom metal', 'industrial', 'britpop', 'indietronica', 'noise pop', 'industrial rock', 'alternative metal', 'synthpop', 'ebm', 'industrial metal', 'nu metal', 'electro industrial', 'german metal', 'german rock']
WPJqHS1ZUdqC6LWs	['pop', 'britpop', 'new wave', 'house', 'trip hop', 'dance pop', 'nu disco', 'intelligent dance music']
WPduh4u7BzjXtR9Z	['tango', 'mpb']
WPqt0qwyo1VACRRq	['rock', 'rock and roll', 'classic rock', 'pop', 'rockabilly', 'soundtrack', 'easy listening', 'rhythm and blues', 'soul', 'blues', 'big band', 'blues rock', 'doo wop']
WQkOy0kTPsUYfjGZ	['new wave', 'synthpop']
WRXYwbj6ysx4jC9G	['metal', 'deathcore']
WRbNe1wqXuWUlW9n	['indietronica', 'synthpop']
WRsryaTOWvLIMD2m	['power metal', 'metal', 'hard rock', 'rock', 'yaoi']
WRvvdomVdDrx2JGR	['noise', 'lo fi', 'noise pop', 'pop', 'experimental', 'indie rock', 'hip hop', 'electropop', 'alternative rock', 'electro', 'post rock', 'soundtrack', 'electronica', 'trip hop', 'rock', 'grunge', 'noise rock', 'dubstep', 'indietronica', 'crunk', 'post grunge']
WRwgOmFvXpDoVnVd	['pop', 'dance pop']
WSsYgO8m4yRnCkWb	['r b']
WTTPrDMEGPuvfivo	['alternative rock', 'indie rock', 'progressive rock', 'alternative metal', 'post hardcore']
WUIxdTis8WADsC2R	['latin', 'latin pop', 'pop', 'samba', 'soundtrack']
WUQwg3HyiTo7i35A	['electropop', 'art pop', 'pop', 'dance pop', 'dream pop', 'folktronica']
WV0nwxHxYHiHuuHS	['hardcore', 'metalcore', 'emo', 'screamo', 'post hardcore', 'melodic hardcore', 'emocore', 'melodic metalcore']
WVU7QvU0M12xXeg6	['latin', 'latin pop', 'pop']
WWBSPyNzHgAXtlLp	['metalcore', 'hardcore', 'melodic hardcore', 'melodic metalcore']
WWvFA8zXcdjn4mZB	['post punk', 'new wave', 'rock', 'punk', 'gothic rock', 'indie rock', 'alternative rock', 'classic rock', 'dark wave', 'avant garde', 'madchester', 'experimental', 'indie pop', 'noise rock', 'britpop', 'krautrock', 'noise pop', 'spoken word', 'coldwave', 'football']
WYDhkPUgu71CQnF2	['country', 'pop', 'country pop', 'soft rock', 'rock', 'pop rock', 'easy listening', 'folk', 'singer songwriter', 'country rock', 'contemporary country', 'pop dance']
WYE43ndTYxkJe1Cq	['country', 'pop', 'country pop', 'contemporary country', 'folk', 'singer songwriter', 'soft rock']
WYlPzMBcZevLbEiL	['pop', 'indie pop', 'indie rock', 'power pop']
WZBN7aj0uZj0WrSY	['dream pop']
WZk9NsK9zECWoYku	['ambient', 'downtempo', 'lo fi']
WZoM6JSmkqJ1SRGO	['rock', 'christian rock', 'alternative rock', 'hard rock', 'metal', 'grunge', 'industrial metal', 'christian metal', 'progressive rock', 'industrial rock', 'alternative metal', 'christian hard rock', 'nu metal', 'pop', 'emo', 'christian music', 'symphonic metal', 'healing', 'emocore']
WZsn8QfmaYWEaoYV	['indie rock', 'pop', 'indie pop', 'rock', 'alternative rock', 'electropop', 'pop rock']
WaBL1RvQlFOF4KVn	['pop', 'easy listening', 'soundtrack', 'dance pop', 'rock', 'soul', 'samba', 'hip hop', 'emo', 'singer songwriter', 'pop rock', 'soft rock']
WawGnPjLVgiOy0kv	['indie rock']
Wb1iIt34MSoFeLrh	['indie rock', 'indie folk']
WbfeopmxZRWJ0Nq6	['new wave', 'rock', 'alternative rock', 'post punk', 'electropop', 'electronica', 'pop', 'indie rock', 'indie pop', 'synthpop', 'dance pop', 'classic rock', 'electro', 'pop rock', 'britpop', 'techno', 'glam rock', 'madchester', 'uk pop', 'electronic rock', 'bomba']
Wcg7LhYoTvJtmsY4	['country']
Wd4InyteaRAtLjoe	['classic rock', 'rock', 'sitar', 'psychedelic rock', 'pop', 'experimental', 'raga rock', 'british invasion', 'metal', 'progressive rock', 'folk rock', 'album rock', 'britpop', 'psychedelic pop', 'rock and roll', 'singer songwriter', 'tabla', 'sarod']
WdQW3XRcmk89Rxp9	['hip hop', 'rap', 'pop rap', 'pop', 'rock', 'piano rock', 'alternative hip hop']
WdVIBcNlKUe3k36U	['pop', 'electropop', 'pop rock']
WdvXtpKNfNIuURnA	['rock', 'blues rock', 'soul', 'rhythm and blues', 'hard rock', 'blues', 'southern rock']
Wdyu63njShsLOhZv	['hardcore', 'punk', 'melodic hardcore', 'rock', 'alternative rock', 'pop punk']
We2zJsH9K900AEQw	['metalcore', 'melodic death metal', 'hardcore', 'metal', 'speed metal', 'thrash metal', 'melodic metalcore', 'soundtrack', 'punk', 'emo', 'post hardcore']
WeciuK6bloo8enN7	['pop']
WeotbGfcbfRJJJUV	['progressive rock', 'canterbury scene', 'psychedelic rock', 'classic rock', 'avant garde']
WesmxmPASKbV6weJ	['alternative rock', 'indie rock', 'rock', 'indie pop']
Wf4rodZMnBSe6ONL	['ambient', 'singer songwriter', 'experimental', 'electronica', 'jazz', 'pop', 'rock', 'new age', 'indietronica', 'cello', 'cabaret', 'steampunk']
Wf7fTQ7IKpq92WP0	['alternative rock', 'grunge', 'rock', 'hard rock', 'easy listening']
Wftx6te9I9o8NZb0	['shoegaze', 'dream pop', 'ambient']
WfxzZrui6qQqt5MA	['latin', 'pop', 'easy listening', 'latin pop']
WgPjQQbHDV064gkm	['symphonic metal', 'power metal', 'metal', 'symphonic power metal']
WgtykoE4fvPTAvxW	['electropop']
WgysWGs9JAJ5AOkc	['country', 'contemporary country']
Wh2R5KG2dUjc0Vo2	['rock', 'indie pop']
Wh6JKFTbx49VkgQy	['hard rock', 'metal', 'rock', 'classic rock', 'speed metal', 'nwobhm', 'thrash metal', 'rock and roll', 'punk', 'power metal']
WhSzBbGKdGiNuDKZ	['rock', 'indie rock', 'lo fi']
Wi5VoAGKfSo81Gio	['pop', 'rap', 'hip hop']
WiinvNsURKU6cRWE	['pop', 'anime', 'j pop', 'emo', 'comedy', 'parody', 'visual kei', 'brutal death metal', 'easy listening', 'new age', 'k pop', 'gothic rock', 'j rock', 'bubblegum pop']
WiovE3iEVlcgASzF	['progressive rock', 'hard rock', 'rock', 'classic rock', 'progressive metal', 'new wave', 'art rock', 'album rock']
Wj1HwQE0rS5e3MRS	['indie pop', 'electro']
WjJQpvoymfco7sbi	['pop', 'easy listening', 'rock', 'alternative rock', 'pop rock', 'singer songwriter', 'soft rock', 'sleep', 'pop romantico']
Wjce73WdQB0iCY4O	['metal', 'hardcore', 'alternative metal', 'j rock', 'j metal']
Wk61IvnOJo8Z4PRy	['rock', 'alternative rock', 'indie rock', 'southern rock', 'trip hop', 'garage rock revival', 'drama']
Wki1bW857l9DbmIl	['progressive house', 'vocal house', 'progressive electro house']
Wl89uae6RBPS13kL	['pop']
WlFsUwxkZs5WZMUL	['blues', 'rock', 'blues rock', 'classic rock', 'soft rock', 'singer songwriter', 'pop', 'downtempo', 'easy listening']
WljWMIhImp5Ak6dx	['minimal techno', 'house', 'techno', 'electro', 'electronica', 'ambient', 'tech house', 'trance', 'electropop', 'progressive house', 'disco', 'pop', 'shoegaze', 'dream pop', 'synthpop', 'minimalism', 'ambient techno', 'chill out', 'reading', 'edm']
WmAzJKwtaiswS14F	['indie pop', 'indie rock', 'rock', 'alternative pop']
WmEKocdEjwJAQVVg	['pop']
WmNqsAqDnnPVhlRS	['disco', 'pop', 'soft rock', 'rock', 'easy listening']
Wn9kVWC9AOpi6sPF	['indie folk', 'folk', 'house', 'deep house']
Wo7ttQito032fSkb	['salsa']
WoGhU6P6dLVhOf2M	['classic rock', 'pop', 'folk rock', 'rock', 'british invasion', 'pop rock']
Wom5DPkxcEDFMHA5	['classic rock', 'rock', 'blues rock', 'blues', 'pop rock', 'hard rock', 'rock and roll', 'soul', 'r b', 'rhythm and blues', 'british blues']
WpCcJXRIHyPrv2g7	['industrial metal', 'metal', 'industrial', 'rock', 'hard rock', 'industrial rock', 'german rock', 'alternative rock', 'german metal', 'progressive rock', 'deutschrock', 'symphonic metal', 'neue deutsche harte', 'electronica', 'symphonic rock', 'alternative metal', 'ebm']
WpHF8a1KPN8Tmuji	['rock', 'new wave', 'classic rock', 'reggae', 'pop', 'post punk', 'alternative rock', 'pop rock', 'ska']
Wpbfmpa4OH4SgoTH	['rock']
WpdDWsVvrXp0cSoW	['singer songwriter', 'rock', 'pop', 'easy listening', 'folk', 'synthpop', 'piano rock']
Wpm1j7ia9Tnt0qNI	['folk metal', 'black metal', 'viking metal', 'death metal']
Wq1eo8BcD04Ctosk	['folk', 'indie folk', 'folk rock', 'bluegrass', 'rock', 'indie rock', 'banjo', 'trance', 'singer songwriter', 'easy listening', 'techno', 'psychedelic rock']
WrO5G0BU9P0qNtHw	['indie rock']
WrpbSW9WNtawmIrc	['folk', 'singer songwriter', 'new weird america', 'freak folk', 'neofolk', 'indie folk', 'psychedelic folk', 'rock', 'indie rock', 'electroclash', 'lo fi', 'chill out', 'zen']
Ws47S5yOE6Vsib6h	['alternative rock', 'ambient', 'experimental', 'rock', 'electronica', 'post rock', 'shoegaze', 'dream pop', 'sleep', 'space rock']
Wt0PiiD7NwTNxRrt	['pop punk', 'punk', 'rock', 'pop rock', 'skate punk', 'hardcore', 'emo']
WtcJ4E9huKLwZOAx	['indie rock', 'rock', 'alternative rock', 'indie folk', 'folk', 'indie pop', 'alternative country']
Wtjh06acfgzzI9Z5	['singer songwriter']
Wu3am3AWvgXUfbF2	['pop', 'alternative rock', 'rock', 'pop rock', 'hard rock', 'sleep']
WuBjy1BCuy6trDX0	['ambient', 'experimental', 'neofolk', 'industrial', 'spoken word', 'dark ambient', 'choral', 'drone', 'meditation']
Wv81LAnKo800XZlu	['progressive rock', 'hard rock', 'rock', 'classic rock', 'progressive metal', 'art rock', 'canadian rock', 'album rock']
WvOHvXca310ggKom	['power metal', 'metal', 'symphonic metal', 'progressive metal', 'melodic metal', 'speed metal', 'black metal', 'gothic metal', 'opera metal', 'middle earth', 'rock', 'german metal', 'tolkien metal']
WvfI9nwOhK7dOlpJ	['pop', 'world', 'singer songwriter']
Wvm7zMe75BxaGIxy	['indie pop', 'indie rock', 'post punk', 'spoken word']
WvsYQAG8IabqFYqk	['indie rock', 'rock', 'alternative rock', 'pop', 'britpop', 'pop rock', 'indie pop', 'synthpop', 'post punk', 'new wave', 'hard rock', 'soft rock']
WwOShfAxpT5Qb5vT	['pop punk', 'punk', 'rock', 'emo', 'easy listening', 'emo punk']
WwSQqMIUb6Oc00oH	['indie rock', 'pop', 'rock', 'indie pop']
WwYOybskI0qfmdOU	['pop', 'r b', 'new jack swing', 'soul', 'funk']
WwgKaReaSdCnkwgJ	['grunge', 'hard rock', 'alternative rock', 'metal', 'alternative metal', 'doom metal', 'rock', 'sludge metal', 'psychedelic rock', 'post grunge', 'progressive metal', 'folk metal', 'stoner metal', 'groove metal']
WwvmJNsrzdFVjAfL	['industrial metal', 'metal', 'rock', 'industrial', 'hard rock', 'industrial rock', 'alternative metal']
Wx5xlRAxMCK68VdE	['pop']
WxGj1qUm1IfHFRwn	['indietronica', 'electropop', 'emo', 'electronica', 'pop punk', 'power pop', 'pop', 'rock', 'alternative rock', 'hollywood', 'electro', 'trance', 'punk', 'indie pop', 'pop rock', 'synthpop', 'alternative pop']
Wxo0mRciBidH8e6d	['electronica', 'pop', 'trip hop', 'experimental', 'house', 'alternative rock', 'singer songwriter', 'new age', 'electropop', 'rock', 'punk', 'ambient', 'electro', 'techno', 'lounge', 'dream pop', 'pop punk', 'beats', 'cyberpunk', 'alternative pop', 'alternative dance', 'karaoke', 'big beat', 'oi']
WyOCr2d4hAJsdgBQ	['trip hop', 'rock']
Wyovlu55L9KMpKgf	['easy listening', 'folk', 'singer songwriter']
WzRkDzyZ5sPEMYbg	['progressive rock']
WzqlJO9bflLqwmz4	['alternative metal', 'metal', 'hard rock', 'nu metal', 'rock']
X0JxLyIEvjxludjl	['indie rock', 'rock', 'post rock', 'progressive rock', 'alternative rock', 'experimental', 'singer songwriter', 'noise pop', 'sleep', 'slowcore', 'indie folk']
X0OHMtnviYOUJTK6	['reggaeton']
X0OP4ap7frgQmeyb	['hip hop', 'emo', 'rap', 'emo rap']
X0PIltQAfBnIbcZr	['singer songwriter', 'pop', 'rock', 'progressive rock', 'alternative rock', 'art rock', 'art pop', 'classic rock', 'ambient', 'experimental', 'indie pop', 'downtempo', 'pop rock', 'new wave', 'easy listening', 'soft rock', 'lounge', 'sleep', 'synthesizer']
X1BgqU5qCsUEIzuR	['pop', 'singer songwriter', 'rock', 'pop rock', 'folk', 'easy listening', 'electropop', 'alternative rock', 'emo', 'soft rock']
X1hvP89yKi3fqnkx	['progressive rock', 'rock', 'art rock', 'metal', 'progressive metal', 'hard rock', 'classic rock', 'experimental', 'psychedelic rock']
X2UxGx6A93bzmomB	['hip hop', 'rap']
X2cwMBHd3t8VZZpK	['ambient', 'post rock', 'experimental', 'rock', 'electronica', 'downtempo', 'alternative rock', 'indie rock', 'easy listening', 'chanson', 'jazz', 'emo', 'indie pop', 'singer songwriter', 'post punk', 'blues', 'shoegaze', 'lounge', 'dream pop', 'avant garde', 'sleep', 'chill out', 'alternative pop']
X3Ob2U7s2c2z6gex	['pop', 'disco']
X4Efh4pDdgmR7bis	['k pop']
X4jFLKv9COcbfFSg	['dream pop', 'art pop', 'pop', 'synthpop', 'rock', 'alternative rock', 'experimental', 'singer songwriter', 'lo fi', 'chamber pop', 'avant garde', 'alternative pop']
X4nxFJkuUInJfArI	['singer songwriter', 'rock', 'pop', 'alternative rock', 'emo', 'soft rock', 'piano rock', 'folk', 'ambient', 'alternative pop rock', 'cello', 'folk rock']
X5P9XBdxFRvSQPyX	['house']
X5ihEDR0EaR5ZzbP	['pop', 'dance pop', 'pop rock', 'new wave', 'synthpop']
X5jECA5imys0BNCN	['alternative rock', 'rock', 'experimental', 'indie rock', 'trip hop', 'electronic rock', 'hard rock', 'singer songwriter', 'lo fi', 'experimental rock', 'avant garde', 'modern rock', 'forro', 'baiao']
X68TM0iCXhxf9TGy	['progressive metal', 'rock', 'metal', 'hard rock', 'progressive rock', 'classic rock', 'alternative rock', 'album rock', 'power metal', 'prog metal', 'progressive power metal']
X6o1tKFYvNKKxtqn	['emo', 'alternative rock', 'rock', 'punk', 'screamo', 'pop punk', 'indie rock', 'acoustic rock']
X6z0stFzPJyigNjn	['punk', 'new wave', 'rock', 'mod revival', 'britpop', 'classic rock', 'power pop', 'singer songwriter', 'beatlesque']
X77yQ5Ou8gAv1iFe	['pop rock']
X7Dh9IW0hk9NC6ZA	['pop', 'rock', 'pop rock', 'indie rock', 'britpop', 'soundtrack', 'folk', 'soft rock']
X7bQrZDxfVGK3aVV	['rock', 'alternative rock', 'pop', 'hard rock', 'modern rock', 'pop rock', 'soft rock', 'christian rock', 'post grunge', 'emocore']
X8R3mEZDTUnr5XBm	['hard rock', 'alternative rock', 'punk', 'rock', 'reggaeton', 'queercore', 'post hardcore', 'goregrind', 'brutal death metal', 'brutal deathcore', 'pop']
X8defiYa8Kz7DAoL	['rock', 'folk', 'medieval', 'indie rock', 'psychedelic pop', 'neofolk', 'medieval folk']
X8u0eXXkELsdbmGT	['c86', 'indie pop', 'jangle pop', 'noise', 'experimental', 'indie rock', 'post punk', 'house', 'gothic rock']
X9UmKzxyEDZ0Oscc	['new age', 'celtic', 'ambient', 'folk', 'easy listening', 'world', 'pop', 'classical', 'metal', 'singer songwriter', 'synthesizer', 'meditation', 'focus', 'irish folk', 'drama', 'atmosphere']
X9iV94SmYSXydF2J	['pop', 'latin', 'spanish pop', 'latin pop']
X9sIGeQ9Udjna42K	['rock', 'post punk', 'alternative rock', 'new wave', 'pop', 'gothic rock']
X9zyiDeDOr6k8iUd	['rap', 'hip hop', 'r b', 'pop', 'trance', 'soul', 'neo soul', 'lovers rock', 'hip pop']
XAxQ9YlhGJ18fIzn	['pop', 'dance pop', 'synthpop', 'alternative pop']
XB1TbaI6pVohfczH	['rock', 'alternative rock', 'indie rock', 'pop', 'funk', 'pop rock', 'funk rock', 'soundtrack', 'electropop', 'indie pop', 'progressive rock', 'world', 'motivation', 'belgian rock']
XBGnnX1P36ri7c75	['singer songwriter', 'folk', 'soundtrack', 'indie folk']
XCYQhEAVQVN6yVfG	['pop', 'easy listening', 'vocal jazz']
XCx5ltUQf47lsPUI	['skate punk', 'hardcore punk']
XD4MsKOuEImt1Gnw	['pop']
XDPunoTYk4cJoDNe	['talent show']
XDjoXDBTfKeMlgs7	['singer songwriter', 'folk', 'violin', 'rock', 'experimental', 'folktronica', 'indie pop', 'indie rock', 'baroque pop', 'disco', 'electronica', 'baroque', 'pop', 'alternative rock', 'downtempo', 'chamber pop', 'britpop', 'indietronica', 'avant garde']
XFHsDXxIXN7gvNDb	['lo fi']
XFMm0pYjrxJQtfdP	['rap', 'hip hop', 'alternative hip hop', 'underground hip hop']
XGjkbhPzhQ6DGbTh	['black metal', 'metal', 'folk metal', 'folk', 'atmospheric black metal', 'progressive metal', 'avant garde', 'avant garde metal', 'pagan black metal', 'post black metal', 'folk black metal']
XGx9vTA0CmrgUJb1	['post hardcore', 'rock', 'metalcore', 'metal', 'punk', 'hardcore', 'alternative metal', 'hardcore punk', 'melodic metalcore']
XHAqnEiMnrtNtxUe	['metalcore', 'pop punk', 'rock', 'alternative rock', 'easycore']
XHgKLrdanxA0s0Xj	['alternative rock', 'pop punk']
XINP7qUl8eKrG3uq	['rock', 'pop', 'indie pop', 'indie rock', 'electronica', 'alternative rock', 'trip hop', 'pop rock', 'noise', 'singer songwriter', 'indie electronica', 'power pop', 'electro', 'futurepop', 'alternative pop', 'europop']
